customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_segment
CUST_008931,46,16,12767.71,3,5,5,13,Champions
CUST_008932,1,11,15239.2,5,5,5,15,Champions
CUST_008933,103,9,17371.92,1,4,5,10,At Risk
CUST_008934,143,6,6645.41,1,2,3,6,Lost
CUST_008935,173,9,9042.11,1,4,4,9,At Risk
CUST_008936,100,4,4368.91,1,1,2,4,Lost
CUST_008937,40,16,16053.33,3,5,5,13,Champions
CUST_008938,215,5,7939.56,1,1,4,6,Lost
CUST_008939,92,8,5169.64,2,3,2,7,Cannot Lose Them
CUST_008940,89,8,5400.81,2,3,2,7,Cannot Lose Them
CUST_008941,15,7,8140.58,4,2,4,10,Loyal Customers
CUST_008942,24,8,8883.95,4,3,4,11,Loyal Customers
CUST_008943,14,6,1516.52,4,2,1,7,Promising
CUST_008944,45,9,6141.74,3,4,3,10,Loyal Customers
CUST_008945,8,15,16201.18,5,5,5,15,Champions
CUST_008946,26,3,3571.32,4,1,1,6,Promising
CUST_008947,50,15,9756.35,3,5,4,12,Loyal Customers
CUST_008948,19,7,8306.46,4,2,4,10,Loyal Customers
CUST_008949,36,7,8350.73,3,2,4,9,Promising
CUST_008950,55,6,3856.77,2,2,1,5,Lost
CUST_008951,80,4,3185.32,2,1,1,4,Lost
CUST_008952,54,11,5465.98,2,5,2,9,At Risk
CUST_008953,129,10,9322.1,1,4,4,9,At Risk
CUST_008954,51,9,4952.2,3,4,2,9,Need Attention
CUST_008955,22,10,5119.81,4,4,2,10,Loyal Customers
CUST_008956,98,9,9632.41,1,4,4,9,At Risk
CUST_008957,65,10,7338.21,2,4,3,9,At Risk
CUST_008958,96,11,10387.619999999999,1,5,5,11,At Risk
CUST_008959,100,11,10250.58,1,5,5,11,At Risk
CUST_008960,9,10,8914.86,5,4,4,13,Champions
CUST_008961,101,3,2075.07,1,1,1,3,Lost
CUST_008962,8,8,8382.51,5,3,4,12,Loyal Customers
CUST_008963,49,9,8180.46,3,4,4,11,Loyal Customers
CUST_008964,45,5,2504.9500000000003,3,1,1,5,Promising
CUST_008965,13,9,7203.33,5,4,3,12,Loyal Customers
CUST_008966,46,11,6075.27,3,5,3,11,Loyal Customers
CUST_008967,37,8,6720.01,3,3,3,9,Need Attention
CUST_008968,147,6,2038.54,1,2,1,4,Lost
CUST_008969,49,11,9921.67,3,5,4,12,Loyal Customers
CUST_008970,32,6,8845.97,3,2,4,9,Promising
CUST_008971,9,7,4163.72,5,2,2,9,Potential Loyalists
CUST_008972,40,10,8418.93,3,4,4,11,Loyal Customers
CUST_008973,82,6,5260.77,2,2,2,6,Lost
CUST_008974,0,12,10059.72,5,5,4,14,Champions
CUST_008975,39,7,4361.27,3,2,2,7,Promising
CUST_008976,3,10,7213.53,5,4,3,12,Loyal Customers
CUST_008977,22,9,8239.98,4,4,4,12,Loyal Customers
CUST_008978,34,6,7084.28,3,2,3,8,Promising
CUST_008979,11,13,8431.42,5,5,4,14,Champions
CUST_008980,34,10,6087.33,3,4,3,10,Loyal Customers
CUST_008981,24,7,5656.38,4,2,2,8,Promising
CUST_008982,28,8,7188.38,4,3,3,10,Loyal Customers
CUST_008983,4,4,944.5,5,1,1,7,New Customers
CUST_008984,13,5,2864.82,5,1,1,7,New Customers
CUST_008985,26,13,19970.54,4,5,5,14,Champions
CUST_008986,59,7,4682.05,2,2,2,6,Lost
CUST_008987,37,11,11827.86,3,5,5,13,Champions
CUST_008988,58,10,7513.42,2,4,3,9,At Risk
CUST_008989,1,7,3539.0,5,2,1,8,Promising
CUST_008990,0,11,6487.05,5,5,3,13,Champions
CUST_008991,0,13,18647.46,5,5,5,15,Champions
CUST_008992,18,11,14363.67,4,5,5,14,Champions
CUST_008993,222,6,4610.35,1,2,2,5,Lost
CUST_008994,35,11,16122.880000000001,3,5,5,13,Champions
CUST_008995,35,4,3084.96,3,1,1,5,Promising
CUST_008996,60,16,16933.54,2,5,5,12,At Risk
CUST_008997,14,12,12114.279999999999,4,5,5,14,Champions
CUST_008998,75,9,15342.36,2,4,5,11,At Risk
CUST_008999,68,9,2752.25,2,4,1,7,Cannot Lose Them
CUST_009000,39,9,10410.52,3,4,5,12,Loyal Customers
CUST_009001,8,6,3573.04,5,2,1,8,Promising
CUST_009002,38,8,4689.37,3,3,2,8,Need Attention
CUST_009003,87,9,7336.78,2,4,3,9,At Risk
CUST_009004,54,10,3970.1,2,4,1,7,Cannot Lose Them
CUST_009005,24,6,7108.24,4,2,3,9,Potential Loyalists
CUST_009006,5,10,7228.33,5,4,3,12,Loyal Customers
CUST_009007,66,7,5087.42,2,2,2,6,Lost
CUST_009008,11,7,4784.18,5,2,2,9,Potential Loyalists
CUST_009009,60,6,5965.52,2,2,3,7,Cannot Lose Them
CUST_009010,17,10,9503.26,4,4,4,12,Loyal Customers
CUST_009011,25,7,7555.3,4,2,3,9,Potential Loyalists
CUST_009012,31,11,6038.95,3,5,3,11,Loyal Customers
CUST_009013,6,12,18553.25,5,5,5,15,Champions
CUST_009014,18,9,6310.67,4,4,3,11,Loyal Customers
CUST_009015,38,5,2876.22,3,1,1,5,Promising
CUST_009016,124,10,8462.09,1,4,4,9,At Risk
CUST_009017,20,4,2529.54,4,1,1,6,Promising
CUST_009018,3,13,13365.12,5,5,5,15,Champions
CUST_009019,32,6,2856.7799999999997,3,2,1,6,Promising
CUST_009020,17,8,6986.1900000000005,4,3,3,10,Loyal Customers
CUST_009021,81,14,7525.610000000001,2,5,3,10,At Risk
CUST_009022,0,13,8058.88,5,5,4,14,Champions
CUST_009023,7,11,12548.83,5,5,5,15,Champions
CUST_009024,30,10,11350.72,4,4,5,13,Champions
CUST_009025,62,7,5192.66,2,2,2,6,Lost
CUST_009026,150,7,5312.01,1,2,2,5,Lost
CUST_009027,26,13,14509.15,4,5,5,14,Champions
CUST_009028,28,6,2920.02,4,2,1,7,Promising
CUST_009029,14,11,6843.4400000000005,4,5,3,12,Loyal Customers
CUST_009030,49,5,6306.83,3,1,3,7,Promising
CUST_009031,126,10,8981.11,1,4,4,9,At Risk
CUST_009032,322,6,3394.6499999999996,1,2,1,4,Lost
CUST_009033,64,7,5887.95,2,2,3,7,Cannot Lose Them
CUST_009034,41,11,16645.05,3,5,5,13,Champions
CUST_009035,67,6,6338.22,2,2,3,7,Cannot Lose Them
CUST_009036,0,10,7740.46,5,4,4,13,Champions
CUST_009037,13,5,3676.7599999999998,5,1,1,7,New Customers
CUST_009038,17,14,11195.93,4,5,5,14,Champions
CUST_009039,12,10,6388.52,5,4,3,12,Loyal Customers
CUST_009040,27,11,11782.23,4,5,5,14,Champions
CUST_009041,29,12,17865.93,4,5,5,14,Champions
CUST_009042,40,6,4073.6099999999997,3,2,2,7,Promising
CUST_009043,11,11,7324.2,5,5,3,13,Champions
CUST_009044,8,10,6672.05,5,4,3,12,Loyal Customers
CUST_009045,4,8,5473.27,5,3,2,10,Loyal Customers
CUST_009046,101,10,9312.77,1,4,4,9,At Risk
CUST_009047,48,6,5229.0199999999995,3,2,2,7,Promising
CUST_009048,28,11,9541.17,4,5,4,13,Champions
CUST_009049,18,6,4266.22,4,2,2,8,Promising
CUST_009050,29,10,6603.59,4,4,3,11,Loyal Customers
CUST_009051,9,7,6066.9400000000005,5,2,3,10,Loyal Customers
CUST_009052,167,5,3493.94,1,1,1,3,Lost
CUST_009053,71,8,2751.35,2,3,1,6,Lost
CUST_009054,61,9,7592.76,2,4,3,9,At Risk
CUST_009055,21,13,5376.13,4,5,2,11,Loyal Customers
CUST_009056,35,12,8907.1,3,5,4,12,Loyal Customers
CUST_009057,27,5,4173.51,4,1,2,7,Promising
CUST_009058,89,10,7716.38,2,4,4,10,At Risk
CUST_009059,24,8,3300.46,4,3,1,8,Need Attention
CUST_009060,67,6,3539.34,2,2,1,5,Lost
CUST_009061,32,7,4780.61,3,2,2,7,Promising
CUST_009062,2,10,6143.87,5,4,3,12,Loyal Customers
CUST_009063,67,9,9452.99,2,4,4,10,At Risk
CUST_009064,10,7,3164.9,5,2,1,8,Promising
CUST_009065,8,13,7903.43,5,5,4,14,Champions
CUST_009066,46,12,13417.04,3,5,5,13,Champions
CUST_009067,4,12,10247.65,5,5,5,15,Champions
CUST_009068,12,5,11130.68,5,1,5,11,Loyal Customers
CUST_009069,49,15,14739.09,3,5,5,13,Champions
CUST_009070,67,9,6208.83,2,4,3,9,At Risk
CUST_009071,8,11,8589.53,5,5,4,14,Champions
CUST_009072,38,11,8256.539999999999,3,5,4,12,Loyal Customers
CUST_009073,40,15,7628.72,3,5,3,11,Loyal Customers
CUST_009074,55,8,4446.38,2,3,2,7,Cannot Lose Them
CUST_009075,13,10,9041.880000000001,5,4,4,13,Champions
CUST_009076,1,7,5594.14,5,2,2,9,Potential Loyalists
CUST_009077,92,6,3510.66,2,2,1,5,Lost
CUST_009078,14,9,7245.74,4,4,3,11,Loyal Customers
CUST_009079,59,5,2213.44,2,1,1,4,Lost
CUST_009080,50,10,9971.21,3,4,4,11,Loyal Customers
CUST_009081,6,9,9727.42,5,4,4,13,Champions
CUST_009082,144,7,6352.66,1,2,3,6,Lost
CUST_009083,78,7,9136.18,2,2,4,8,Cannot Lose Them
CUST_009084,113,8,7732.429999999999,1,3,4,8,Cannot Lose Them
CUST_009085,102,6,2589.37,1,2,1,4,Lost
CUST_009086,118,5,3757.27,1,1,1,3,Lost
CUST_009087,9,7,7086.7,5,2,3,10,Loyal Customers
CUST_009088,4,10,14823.4,5,4,5,14,Champions
CUST_009089,13,8,8123.18,5,3,4,12,Loyal Customers
CUST_009090,15,10,11164.28,4,4,5,13,Champions
CUST_009091,73,6,11752.56,2,2,5,9,At Risk
CUST_009092,91,8,7000.0,2,3,3,8,Cannot Lose Them
CUST_009093,43,7,4900.36,3,2,2,7,Promising
CUST_009094,86,5,2306.24,2,1,1,4,Lost
CUST_009095,222,6,8288.91,1,2,4,7,Cannot Lose Them
CUST_009096,102,9,11705.91,1,4,5,10,At Risk
CUST_009097,19,10,8412.61,4,4,4,12,Loyal Customers
CUST_009098,93,4,6027.18,2,1,3,6,Lost
CUST_009099,18,9,14910.24,4,4,5,13,Champions
CUST_009100,138,9,10662.53,1,4,5,10,At Risk
CUST_009101,16,9,6967.54,4,4,3,11,Loyal Customers
CUST_009102,38,7,2649.89,3,2,1,6,Promising
CUST_009103,49,8,7638.2699999999995,3,3,3,9,Need Attention
CUST_009104,5,8,5594.6900000000005,5,3,2,10,Loyal Customers
CUST_009105,93,5,3275.37,2,1,1,4,Lost
CUST_009106,8,7,6372.4800000000005,5,2,3,10,Loyal Customers
CUST_009107,12,15,7115.509999999999,5,5,3,13,Champions
CUST_009108,32,10,10573.91,3,4,5,12,Loyal Customers
CUST_009109,5,10,3290.7599999999998,5,4,1,10,Loyal Customers
CUST_009110,119,6,4234.9,1,2,2,5,Lost
CUST_009111,30,9,7480.84,4,4,3,11,Loyal Customers
CUST_009112,5,8,9343.67,5,3,4,12,Loyal Customers
CUST_009113,17,9,8784.15,4,4,4,12,Loyal Customers
CUST_009114,14,9,5062.43,4,4,2,10,Loyal Customers
CUST_009115,60,10,6355.46,2,4,3,9,At Risk
CUST_009116,43,14,10084.44,3,5,5,13,Champions
CUST_009117,82,11,9512.39,2,5,4,11,At Risk
CUST_009118,8,8,6132.11,5,3,3,11,Loyal Customers
CUST_009119,24,14,17161.83,4,5,5,14,Champions
CUST_009120,164,10,8589.81,1,4,4,9,At Risk
CUST_009121,109,6,6944.0,1,2,3,6,Lost
CUST_009122,29,7,1612.35,4,2,1,7,Promising
CUST_009123,9,6,6183.11,5,2,3,10,Loyal Customers
CUST_009124,37,9,9812.880000000001,3,4,4,11,Loyal Customers
CUST_009125,34,8,13778.63,3,3,5,11,Loyal Customers
CUST_009126,44,9,7965.88,3,4,4,11,Loyal Customers
CUST_009127,32,7,7903.2,3,2,4,9,Promising
CUST_009128,30,8,7167.82,4,3,3,10,Loyal Customers
CUST_009129,80,7,2403.67,2,2,1,5,Lost
CUST_009130,14,8,8533.369999999999,4,3,4,11,Loyal Customers
CUST_009131,38,5,6546.8,3,1,3,7,Promising
CUST_009132,68,11,9271.06,2,5,4,11,At Risk
CUST_009133,107,11,5868.69,1,5,3,9,At Risk
CUST_009134,9,9,3782.29,5,4,1,10,Loyal Customers
CUST_009135,59,8,8211.29,2,3,4,9,At Risk
CUST_009136,68,11,3704.4,2,5,1,8,Cannot Lose Them
CUST_009137,38,13,16749.17,3,5,5,13,Champions
CUST_009138,34,6,6221.13,3,2,3,8,Promising
CUST_009139,74,9,5755.32,2,4,2,8,Cannot Lose Them
CUST_009140,135,7,3877.12,1,2,1,4,Lost
CUST_009141,2,4,6859.95,5,1,3,9,Potential Loyalists
CUST_009142,33,11,7703.96,3,5,4,12,Loyal Customers
CUST_009143,76,6,3932.4599999999996,2,2,1,5,Lost
CUST_009144,3,9,7556.9400000000005,5,4,3,12,Loyal Customers
CUST_009145,8,9,7179.75,5,4,3,12,Loyal Customers
CUST_009146,5,3,2780.3399999999997,5,1,1,7,New Customers
CUST_009147,39,11,7133.51,3,5,3,11,Loyal Customers
CUST_009148,79,9,6005.98,2,4,3,9,At Risk
CUST_009149,212,8,2921.95,1,3,1,5,Lost
CUST_009150,49,16,12874.61,3,5,5,13,Champions
CUST_009151,1,8,4196.5199999999995,5,3,2,10,Loyal Customers
CUST_009152,46,8,6221.02,3,3,3,9,Need Attention
CUST_009153,55,8,3215.15,2,3,1,6,Lost
CUST_009154,22,7,2170.89,4,2,1,7,Promising
CUST_009155,8,6,3780.28,5,2,1,8,Promising
CUST_009156,54,16,13184.86,2,5,5,12,At Risk
CUST_009157,48,10,8633.04,3,4,4,11,Loyal Customers
CUST_009158,21,9,11214.16,4,4,5,13,Champions
CUST_009159,3,11,7955.16,5,5,4,14,Champions
CUST_009160,47,9,9861.08,3,4,4,11,Loyal Customers
CUST_009161,20,12,14289.17,4,5,5,14,Champions
CUST_009162,122,2,303.19,1,1,1,3,Lost
CUST_009163,69,10,6168.89,2,4,3,9,At Risk
CUST_009164,41,8,6593.37,3,3,3,9,Need Attention
CUST_009165,7,12,10715.68,5,5,5,15,Champions
CUST_009166,64,7,6997.9,2,2,3,7,Cannot Lose Them
CUST_009167,8,10,9445.64,5,4,4,13,Champions
CUST_009168,8,5,7438.2,5,1,3,9,Potential Loyalists
CUST_009169,12,7,3914.68,5,2,1,8,Promising
CUST_009170,22,5,1360.99,4,1,1,6,Promising
CUST_009171,8,8,6731.94,5,3,3,11,Loyal Customers
CUST_009172,88,6,6653.26,2,2,3,7,Cannot Lose Them
CUST_009173,30,12,6372.889999999999,4,5,3,12,Loyal Customers
CUST_009174,67,10,8104.55,2,4,4,10,At Risk
CUST_009175,98,12,11539.67,1,5,5,11,At Risk
CUST_009176,37,8,12257.74,3,3,5,11,Loyal Customers
CUST_009177,89,4,1829.52,2,1,1,4,Lost
CUST_009178,53,8,9239.86,3,3,4,10,Loyal Customers
CUST_009179,114,9,8776.01,1,4,4,9,At Risk
CUST_009180,14,4,2459.71,4,1,1,6,Promising
CUST_009181,4,10,7820.08,5,4,4,13,Champions
CUST_009182,102,9,7358.03,1,4,3,8,Cannot Lose Them
CUST_009183,76,11,8749.97,2,5,4,11,At Risk
CUST_009184,38,6,6316.68,3,2,3,8,Promising
CUST_009185,34,9,8179.639999999999,3,4,4,11,Loyal Customers
CUST_009186,7,4,3827.62,5,1,1,7,New Customers
CUST_009187,50,6,3713.69,3,2,1,6,Promising
CUST_009188,10,9,9014.55,5,4,4,13,Champions
CUST_009189,66,7,6323.48,2,2,3,7,Cannot Lose Them
CUST_009190,33,11,5928.58,3,5,3,11,Loyal Customers
CUST_009191,88,9,9368.72,2,4,4,10,At Risk
CUST_009192,4,9,13826.0,5,4,5,14,Champions
CUST_009193,4,10,6135.55,5,4,3,12,Loyal Customers
CUST_009194,82,8,5068.83,2,3,2,7,Cannot Lose Them
CUST_009195,84,7,11694.03,2,2,5,9,At Risk
CUST_009196,11,8,7015.33,5,3,3,11,Loyal Customers
CUST_009197,30,7,11026.289999999999,4,2,5,11,Loyal Customers
CUST_009198,12,3,1938.15,5,1,1,7,New Customers
CUST_009199,74,7,6907.8099999999995,2,2,3,7,Cannot Lose Them
CUST_009200,46,5,9492.0,3,1,4,8,Promising
CUST_009201,36,9,5775.990000000001,3,4,2,9,Need Attention
CUST_009202,85,7,6766.74,2,2,3,7,Cannot Lose Them
CUST_009203,9,8,5362.99,5,3,2,10,Loyal Customers
CUST_009204,3,9,4356.14,5,4,2,11,Loyal Customers
CUST_009205,12,12,7251.8,5,5,3,13,Champions
CUST_009206,85,9,5358.889999999999,2,4,2,8,Cannot Lose Them
CUST_009207,266,9,7379.17,1,4,3,8,Cannot Lose Them
CUST_009208,2,9,4544.33,5,4,2,11,Loyal Customers
CUST_009209,10,8,10173.41,5,3,5,13,Champions
CUST_009210,39,8,7921.2300000000005,3,3,4,10,Loyal Customers
CUST_009211,29,8,5118.84,4,3,2,9,Potential Loyalists
CUST_009212,16,10,10047.52,4,4,4,12,Loyal Customers
CUST_009213,12,8,9900.43,5,3,4,12,Loyal Customers
CUST_009214,14,9,4359.9,4,4,2,10,Loyal Customers
CUST_009215,30,9,9623.61,4,4,4,12,Loyal Customers
CUST_009216,58,8,13242.56,2,3,5,10,At Risk
CUST_009217,9,8,10146.31,5,3,5,13,Champions
CUST_009218,122,13,9204.27,1,5,4,10,At Risk
CUST_009219,77,7,6379.360000000001,2,2,3,7,Cannot Lose Them
CUST_009220,89,13,17828.33,2,5,5,12,At Risk
CUST_009221,47,12,6058.53,3,5,3,11,Loyal Customers
CUST_009222,6,9,8859.44,5,4,4,13,Champions
CUST_009223,59,3,1295.6,2,1,1,4,Lost
CUST_009224,25,8,8451.130000000001,4,3,4,11,Loyal Customers
CUST_009225,324,3,1255.44,1,1,1,3,Lost
CUST_009226,161,7,5815.92,1,2,2,5,Lost
CUST_009227,0,3,228.81,5,1,1,7,New Customers
CUST_009228,254,4,2709.4,1,1,1,3,Lost
CUST_009229,19,12,8785.949999999999,4,5,4,13,Champions
CUST_009230,13,13,11528.47,5,5,5,15,Champions
CUST_009231,40,12,19157.03,3,5,5,13,Champions
CUST_009232,79,9,10535.74,2,4,5,11,At Risk
CUST_009233,77,8,7731.27,2,3,4,9,At Risk
CUST_009234,126,7,4155.5,1,2,2,5,Lost
CUST_009235,167,3,2063.27,1,1,1,3,Lost
CUST_009236,18,4,3852.34,4,1,1,6,Promising
CUST_009237,387,3,1308.3899999999999,1,1,1,3,Lost
CUST_009238,265,7,4148.05,1,2,2,5,Lost
CUST_009239,53,9,3963.4,3,4,1,8,Need Attention
CUST_009240,4,10,8001.049999999999,5,4,4,13,Champions
CUST_009241,13,10,7304.32,5,4,3,12,Loyal Customers
CUST_009242,8,11,8932.07,5,5,4,14,Champions
CUST_009243,204,6,7004.1,1,2,3,6,Lost
CUST_009244,148,6,5813.349999999999,1,2,2,5,Lost
CUST_009245,85,11,9712.42,2,5,4,11,At Risk
CUST_009246,38,12,16576.43,3,5,5,13,Champions
CUST_009247,96,10,10526.93,1,4,5,10,At Risk
CUST_009248,82,10,5468.09,2,4,2,8,Cannot Lose Them
CUST_009249,33,9,3598.99,3,4,1,8,Need Attention
CUST_009250,29,18,16678.510000000002,4,5,5,14,Champions
CUST_009251,195,9,9030.23,1,4,4,9,At Risk
CUST_009252,10,6,5510.889999999999,5,2,2,9,Potential Loyalists
CUST_009253,250,4,2736.32,1,1,1,3,Lost
CUST_009254,13,8,3932.9300000000003,5,3,1,9,Potential Loyalists
CUST_009255,38,9,8163.89,3,4,4,11,Loyal Customers
CUST_009256,290,6,3892.62,1,2,1,4,Lost
CUST_009257,15,14,11044.38,4,5,5,14,Champions
CUST_009258,29,10,6110.25,4,4,3,11,Loyal Customers
CUST_009259,263,5,2492.56,1,1,1,3,Lost
CUST_009260,24,7,3590.83,4,2,1,7,Promising
CUST_009261,34,12,8216.4,3,5,4,12,Loyal Customers
CUST_009262,6,11,13656.3,5,5,5,15,Champions
CUST_009263,2,9,5236.11,5,4,2,11,Loyal Customers
CUST_009264,109,11,4253.85,1,5,2,8,Cannot Lose Them
CUST_009265,5,8,5004.389999999999,5,3,2,10,Loyal Customers
CUST_009266,20,11,8332.49,4,5,4,13,Champions
CUST_009267,33,12,8725.11,3,5,4,12,Loyal Customers
CUST_009268,35,7,3227.7,3,2,1,6,Promising
CUST_009269,21,9,5892.86,4,4,3,11,Loyal Customers
CUST_009270,18,11,8226.91,4,5,4,13,Champions
CUST_009271,10,12,6190.8,5,5,3,13,Champions
CUST_009272,84,7,5741.92,2,2,2,6,Lost
CUST_009273,4,7,3041.06,5,2,1,8,Promising
CUST_009274,13,13,15734.519999999999,5,5,5,15,Champions
CUST_009275,89,7,6080.2300000000005,2,2,3,7,Cannot Lose Them
CUST_009276,68,12,7035.87,2,5,3,10,At Risk
CUST_009277,109,6,5201.59,1,2,2,5,Lost
CUST_009278,5,15,6832.83,5,5,3,13,Champions
CUST_009279,109,8,8262.619999999999,1,3,4,8,Cannot Lose Them
CUST_009280,56,5,5951.2300000000005,2,1,3,6,Lost
CUST_009281,31,9,4744.35,3,4,2,9,Need Attention
CUST_009282,3,12,9481.699999999999,5,5,4,14,Champions
CUST_009283,75,11,9480.22,2,5,4,11,At Risk
CUST_009284,39,12,9954.94,3,5,4,12,Loyal Customers
CUST_009285,35,6,4144.46,3,2,2,7,Promising
CUST_009286,45,8,8222.09,3,3,4,10,Loyal Customers
CUST_009287,103,5,7758.43,1,1,4,6,Lost
CUST_009288,64,3,2019.28,2,1,1,4,Lost
CUST_009289,0,15,17720.170000000002,5,5,5,15,Champions
CUST_009290,13,22,19067.15,5,5,5,15,Champions
CUST_009291,287,6,3779.92,1,2,1,4,Lost
CUST_009292,62,6,1466.66,2,2,1,5,Lost
CUST_009293,7,13,14623.18,5,5,5,15,Champions
CUST_009294,97,10,3707.08,1,4,1,6,Lost
CUST_009295,2,5,5342.65,5,1,2,8,Promising
CUST_009296,100,9,10532.990000000002,1,4,5,10,At Risk
CUST_009297,5,13,10955.11,5,5,5,15,Champions
CUST_009298,42,11,13825.37,3,5,5,13,Champions
CUST_009299,32,11,10011.19,3,5,4,12,Loyal Customers
CUST_009300,55,8,4976.47,2,3,2,7,Cannot Lose Them
CUST_009301,40,11,6578.6900000000005,3,5,3,11,Loyal Customers
CUST_009302,54,8,2992.76,2,3,1,6,Lost
CUST_009303,178,10,10882.72,1,4,5,10,At Risk
CUST_009304,17,13,11277.69,4,5,5,14,Champions
CUST_009305,21,8,9180.57,4,3,4,11,Loyal Customers
CUST_009306,267,3,678.01,1,1,1,3,Lost
CUST_009307,53,6,3618.15,3,2,1,6,Promising
CUST_009308,51,8,11422.44,3,3,5,11,Loyal Customers
CUST_009309,142,9,1466.55,1,4,1,6,Lost
CUST_009310,66,3,2146.84,2,1,1,4,Lost
CUST_009311,78,5,4001.4700000000003,2,1,1,4,Lost
CUST_009312,42,6,4179.01,3,2,2,7,Promising
CUST_009313,68,9,6169.23,2,4,3,9,At Risk
CUST_009314,58,7,2247.51,2,2,1,5,Lost
CUST_009315,35,15,8316.93,3,5,4,12,Loyal Customers
CUST_009316,31,6,3368.73,3,2,1,6,Promising
CUST_009317,16,9,6727.53,4,4,3,11,Loyal Customers
CUST_009318,104,8,3607.33,1,3,1,5,Lost
CUST_009319,0,15,10173.06,5,5,5,15,Champions
CUST_009320,131,4,12064.48,1,1,5,7,Cannot Lose Them
CUST_009321,146,4,1921.9,1,1,1,3,Lost
CUST_009322,360,3,3428.6099999999997,1,1,1,3,Lost
CUST_009323,34,9,7350.96,3,4,3,10,Loyal Customers
CUST_009324,14,11,4897.06,4,5,2,11,Loyal Customers
CUST_009325,147,9,7834.02,1,4,4,9,At Risk
CUST_009326,66,8,6786.29,2,3,3,8,Cannot Lose Them
CUST_009327,20,8,7321.349999999999,4,3,3,10,Loyal Customers
CUST_009328,207,7,5099.38,1,2,2,5,Lost
CUST_009329,50,10,9447.09,3,4,4,11,Loyal Customers
CUST_009330,77,5,2043.8400000000001,2,1,1,4,Lost
CUST_009331,138,7,3991.5200000000004,1,2,1,4,Lost
CUST_009332,68,11,8998.69,2,5,4,11,At Risk
CUST_009333,9,8,5683.2,5,3,2,10,Loyal Customers
CUST_009334,207,5,2397.74,1,1,1,3,Lost
CUST_009335,8,5,2248.47,5,1,1,7,New Customers
CUST_009336,13,9,4952.7,5,4,2,11,Loyal Customers
CUST_009337,52,11,10108.74,3,5,5,13,Champions
CUST_009338,111,11,8355.44,1,5,4,10,At Risk
CUST_009339,230,11,10515.38,1,5,5,11,At Risk
CUST_009340,25,5,3450.55,4,1,1,6,Promising
CUST_009341,19,9,4947.639999999999,4,4,2,10,Loyal Customers
CUST_009342,11,9,6504.889999999999,5,4,3,12,Loyal Customers
CUST_009343,46,7,4505.82,3,2,2,7,Promising
CUST_009344,49,6,10642.08,3,2,5,10,Loyal Customers
CUST_009345,80,7,6180.07,2,2,3,7,Cannot Lose Them
CUST_009346,47,7,2546.1,3,2,1,6,Promising
CUST_009347,44,5,5352.9,3,1,2,6,Promising
CUST_009348,316,3,555.3299999999999,1,1,1,3,Lost
CUST_009349,21,8,11838.83,4,3,5,12,Loyal Customers
CUST_009350,19,11,16341.710000000001,4,5,5,14,Champions
CUST_009351,28,7,5788.2,4,2,2,8,Promising
CUST_009352,82,7,2986.02,2,2,1,5,Lost
CUST_009353,66,7,5841.34,2,2,2,6,Lost
CUST_009354,26,10,4601.12,4,4,2,10,Loyal Customers
CUST_009355,158,7,6542.76,1,2,3,6,Lost
CUST_009356,124,4,4437.67,1,1,2,4,Lost
CUST_009357,40,11,11273.45,3,5,5,13,Champions
CUST_009358,45,9,2867.63,3,4,1,8,Need Attention
CUST_009359,83,12,3755.71,2,5,1,8,Cannot Lose Them
CUST_009360,185,3,2817.7700000000004,1,1,1,3,Lost
CUST_009361,32,9,8752.23,3,4,4,11,Loyal Customers
CUST_009362,4,9,9393.22,5,4,4,13,Champions
CUST_009363,22,7,4918.75,4,2,2,8,Promising
CUST_009364,21,10,4863.860000000001,4,4,2,10,Loyal Customers
CUST_009365,120,7,4232.13,1,2,2,5,Lost
CUST_009366,20,11,4459.21,4,5,2,11,Loyal Customers
CUST_009367,19,12,11764.37,4,5,5,14,Champions
CUST_009368,7,11,6595.3,5,5,3,13,Champions
CUST_009369,13,13,7714.75,5,5,4,14,Champions
CUST_009370,54,11,6090.94,2,5,3,10,At Risk
CUST_009371,4,11,18648.98,5,5,5,15,Champions
CUST_009372,11,9,11226.09,5,4,5,14,Champions
CUST_009373,102,10,7304.02,1,4,3,8,Cannot Lose Them
CUST_009374,2,9,4035.81,5,4,2,11,Loyal Customers
CUST_009375,138,10,6746.46,1,4,3,8,Cannot Lose Them
CUST_009376,65,11,6296.599999999999,2,5,3,10,At Risk
CUST_009377,13,7,4632.82,5,2,2,9,Potential Loyalists
CUST_009378,28,10,9874.53,4,4,4,12,Loyal Customers
CUST_009379,0,14,11078.1,5,5,5,15,Champions
CUST_009380,16,12,15755.33,4,5,5,14,Champions
CUST_009381,22,11,5150.63,4,5,2,11,Loyal Customers
CUST_009382,39,7,2626.74,3,2,1,6,Promising
CUST_009383,25,6,4803.43,4,2,2,8,Promising
CUST_009384,27,8,8852.16,4,3,4,11,Loyal Customers
CUST_009385,16,9,5917.86,4,4,3,11,Loyal Customers
CUST_009386,81,6,3842.43,2,2,1,5,Lost
CUST_009387,18,8,6332.08,4,3,3,10,Loyal Customers
CUST_009388,87,14,12705.58,2,5,5,12,At Risk
CUST_009389,44,8,5440.0199999999995,3,3,2,8,Need Attention
CUST_009390,20,11,6187.01,4,5,3,12,Loyal Customers
